title,link,source,snippet,date,absolute_date
Mad cow case in Brazil dubbed 'atypical' after export bans applied,https://www.reuters.com/business/healthcare-pharmaceuticals/russia-suspends-beef-imports-brazils-para-state-after-mad-cow-case-report-2023-03-02/,Reuters,"SAO PAULO, March 2 (Reuters) - A confirmed case of mad cow disease in Brazil discovered last month is ""atypical,"" the agriculture ministry said on Thursday,...","Mar 2, 2023",2023-03-02
"Brazil's Petrobras cuts gasoline, diesel prices as fuel taxes set to rise",https://www.reuters.com/business/energy/petrobras-brazil-govt-discussed-fuel-price-cut-offset-tax-resumption-sources-2023-02-28/,Reuters,"Brazil's state-run oil giant Petrobras said on Tuesday it will reduce gasoline and diesel prices at its refineries from Wednesday, a move that will likely...","Feb 28, 2023",2023-02-28
Brazil's Itau approves first step to buy all Corpbanca shares,https://www.reuters.com/markets/deals/brazils-itau-approves-first-step-buy-all-corpbanca-shares-2023-03-03/,Reuters,Brazilian lender Itau Unibanco said on Thursday its board had agreed to hire advisors to move forward with a plan to buy the shares it does not yet hold in...,"Mar 2, 2023",2023-03-02
Brazil's Oi files for second bankruptcy protection process,https://www.reuters.com/business/media-telecom/brazils-oi-files-second-bankruptcy-protection-process-2023-03-02/,Reuters,"Brazilian telecoms company Oi SA has filed for a second bankruptcy protection process, it said on Thursday, only months after emerging from a similar...","Mar 2, 2023",2023-03-02
Australia's Carsales.com to raise $329 mln for bigger stake in Brazil's Webmotors,https://www.reuters.com/markets/deals/australias-carsalescom-raise-329-mln-bigger-stake-brazils-webmotors-2023-03-07/,Reuters,Australian online auto classifieds firm Carsales.com Ltd said on Wednesday it was seeking to raise A$500 million ($329.40 million) to buy an extra 40% stake...,"Mar 7, 2023",2023-03-07
Brazil's Haddad says high interest rate is country's main issue,https://www.reuters.com/world/americas/brazils-haddad-says-high-interest-rate-is-countrys-main-issue-2023-03-01/,Reuters,"Brazil's Finance Minister Fernando Haddad said on Wednesday that the country's high interest rate is the primary obstacle to economic growth,...","Mar 1, 2023",2023-03-01
Arezzo buys Italian shoemaker in first acquisition outside Brazil,https://www.reuters.com/markets/deals/arezzo-buys-italian-shoemaker-first-acquisition-outside-brazil-2023-03-03/,Reuters,"Brazilian shoemaker Arezzo Industria e Comercio SA on Friday announced its first acquisition outside the South American country, agreeing to buy Italy's...","Mar 3, 2023",2023-03-03
EU warms to unlocking stalled Mercosur trade deal,https://www.reuters.com/business/eu-warms-unlocking-stalled-mercosur-trade-deal-2023-03-10/,Reuters,"The European Union is warming to the idea of concluding a major free trade deal with Brazil and its Mercosur neighbours, with ""decisive progress"" possible...","Mar 10, 2023",2023-03-10
Brazil's Natura swings to loss as revenue shrinks across cosmetics lines,https://www.reuters.com/business/retail-consumer/brazils-natura-swings-loss-revenue-shrinks-across-cosmetics-lines-2023-03-14/,Reuters,"Brazilian cosmetic maker Natura & Co on Monday reported a fourth-quarter net loss of 890.4 million reais ($169.7 million), as it reported lower revenues...","Mar 13, 2023",2023-03-13
"Americanas scandal won't affect Brazil banks much even in ""extreme scenario"" - cenbank",https://www.reuters.com/business/finance/americanas-scandal-wont-affect-brazil-banks-much-even-extreme-scenario-cenbank-2023-03-09/,Reuters,"BRASILIA, March 9 (Reuters) - Brazil's central bank stated on Thursday that the potential impact of the accounting scandal involving retailer Americanas SA...","Mar 9, 2023",2023-03-09
Deforestation in Brazil's Amazon falls in first month under Lula,https://www.reuters.com/world/americas/deforestation-brazils-amazon-falls-first-month-under-lula-2023-02-10/,Reuters,"SAO PAULO, Feb 10 (Reuters) - Deforestation in Brazil's Amazon rainforest fell in January from a year earlier, satellite data showed on Friday, in the first...","Feb 10, 2023",2023-02-10
Brazil senator says he attended election conspiracy meeting with Bolsonaro,https://www.reuters.com/world/americas/brazilian-senator-says-ex-president-bolsonaro-tried-coerce-him-into-staging-coup-2023-02-02/,Reuters,"BRASILIA, Feb 2 (Reuters) - A Brazilian senator said on Thursday that a close ally of former President Jair Bolsonaro tried to persuade him to join a...","Feb 2, 2023",2023-02-02
"Brazil's vaccine-skeptic Bolsonaro got the shot, document indicates",https://www.reuters.com/world/americas/brazils-vaccine-skeptic-bolsonaro-got-shot-document-indicates-2023-02-18/,Reuters,"BRASILIA, Feb 17 (Reuters) - A health ministry record indicates that former Brazilian President Jair Bolsonaro, a vocal skeptic of COVID-19 vaccines who...","Feb 17, 2023",2023-02-17
Brazil agencies launch raid against illegal gold miners in Yanomami lands,https://www.reuters.com/world/americas/brazil-agencies-launch-raid-against-illegal-gold-miners-yanomami-lands-2023-02-08/,Reuters,"BOA VISTA, Brazil, Feb 8 (Reuters) - Brazil's environmental and indigenous agencies have launched an enforcement operation in the Amazon rainforest to expel...","Feb 8, 2023",2023-02-08
Officer in charge of Brasilia security on Jan. 8 arrested,https://www.reuters.com/world/americas/brazil-police-conduct-new-raids-part-probe-into-brasilia-riots-2023-02-07/,Reuters,"Brazil's federal police on Tuesday arrested the military police officer who led security operations in Brasilia on Jan. 8, when supporters of former...","Feb 7, 2023",2023-02-07
Exclusive: Brazil plans legislation to crack down on laundering of illegal gold,https://www.reuters.com/world/americas/brazil-plans-legislation-crack-down-laundering-illegal-gold-2023-02-16/,Reuters,"BRASILIA, Feb 16 (Reuters) - Brazil's government is taking a fresh tack in its effort to crack down on illegal gold mining in the Amazon,...","Feb 16, 2023",2023-02-16
Brazil sinks rusting old aircraft carrier in the Atlantic,https://www.reuters.com/world/americas/brazil-sinks-rusting-old-aircraft-carrier-atlantic-2023-02-04/,Reuters,"BRASILIA, Feb 4 (Reuters) - Brazil sank a decommissioned aircraft carrier in the Atlantic Ocean off its northeast coast, the Brazilian Navy said,...","Feb 4, 2023",2023-02-04
China says it will set up yuan clearing arrangements in Brazil,https://www.reuters.com/markets/currencies/china-says-it-will-set-up-yuan-clearing-arrangements-brazil-2023-02-07/,Reuters,"BEIJING, Feb 7 (Reuters) - China's central bank has signed a memorandum of understanding on setting up yuan clearing arrangements in Brazil, it said on...","Feb 7, 2023",2023-02-07
OZ Minerals' $6.6 billion buyout by BHP gets Brazil's approval,https://www.reuters.com/business/oz-minerals-66-bln-buyout-by-bhp-gets-brazils-approval-2023-02-05/,Reuters,Australian copper and gold producer OZ Minerals on Monday said its A$9.6 billion ($6.61 billion) buyout by BHP Group received approval from Brazilian...,"Feb 5, 2023",2023-02-05
Brazil to halt beef exports to China after mad cow disease case,https://www.reuters.com/world/americas/brazils-para-state-confirms-mad-cow-disease-case-2023-02-22/,Reuters,"SAO PAULO, Feb 22 (Reuters) - Brazil's beef exports to China will be halted starting Thursday after a case of mad cow disease was confirmed in the northern...","Feb 22, 2023",2023-02-22
Brazil's Lula calls Bolsonaro a Trump 'copycat' in CNN interview,https://www.reuters.com/world/americas/brazils-lula-calls-bolsonaro-trump-copycat-cnn-interview-2023-02-10/,Reuters,"WASHINGTON, Feb 10 (Reuters) - Brazilian President Luiz Inacio Lula da Silva called his far-right predecessor Jair Bolsonaro a ""faithful copycat"" of Donald...","Feb 10, 2023",2023-02-10
Brazil's economic activity rises 2.9% in 2022,https://www.reuters.com/world/americas/brazils-economic-activity-rises-29-2022-2023-02-16/,Reuters,"BRASILIA, Feb 16 (Reuters) - Brazil's economic activity increased by 2.9% in 2022, according to a central bank index released on Thursday, boosted by the...","Feb 16, 2023",2023-02-16
Three dozen dead as Brazil rains cause calamity,https://www.reuters.com/world/americas/two-dozen-dead-after-brazil-rains-cause-calamity-2023-02-20/,Reuters,"SAO PAULO, Feb 19 (Reuters) - Heavy rains in coastal areas of Brazil's southeast have caused flooding and landslides that killed 36 people and dislodged...","Feb 20, 2023",2023-02-20
France minister visits Brazil's Lula amid push for better ties post-Bolsonaro,https://www.reuters.com/world/france-minister-visits-brazils-lula-amid-push-better-ties-post-bolsonaro-2023-02-08/,Reuters,"BRASILIA, Feb 8 (Reuters) - France's foreign minister, Catherine Colonna, met with Brazilian President Luiz Inacio Lula da Silva on Wednesday in a visit...","Feb 8, 2023",2023-02-08
"In Rio de Janeiro, Carnival returns full steam ahead; record tourism expected",https://www.reuters.com/world/americas/rio-de-janeiro-carnival-returns-full-steam-ahead-record-tourism-expected-2023-02-07/,Reuters,"Rio de Janeiro's famously colorful Carnival celebration will return in full force this month and is expected to generate nearly $1 billion in business,...","Feb 7, 2023",2023-02-07
Biden and Lula project unity on democratic values and climate change,https://www.reuters.com/world/us/biden-meet-brazils-lula-talks-climate-democracy-2023-02-10/,Reuters,U.S. President Joe Biden met on Friday with Brazilian leftist President Luiz Inacio Lula da Silva in a reboot of relations between the hemisphere's two...,"Feb 10, 2023",2023-02-10
Brazil's Embraer Defense aims for greater internationalization under new head,https://www.reuters.com/business/aerospace-defense/brazils-embraer-defense-aims-greater-internationalization-under-new-head-2023-02-17/,Reuters,"The defense and security unit of Brazil's Embraer SA is aiming for greater presence abroad in 2023, focusing on boosting sales of its transportation...","Feb 17, 2023",2023-02-17
Brazil's government eyes raising income tax exemption in 2023,https://www.reuters.com/world/americas/brazils-government-eyes-raising-income-tax-exemption-2023-2023-02-04/,Reuters,"BRASILIA, Feb 4 (Reuters) - Newly elected Brazilian President Luiz Inacio Lula da Silva is considering an income tax exemption for workers who earn two...","Feb 4, 2023",2023-02-04
Italy asks Brazil forward Robinho to serve prison sentence in home country,https://www.reuters.com/world/americas/italy-asks-brazil-forward-robinho-serve-prison-sentence-home-country-2023-02-18/,Reuters,"SAO PAULO, Feb 18 (Reuters) - Italy has requested that former AC Milan and Brazil striker Robinho serves a 9-year prison sentence for rape in his home...","Feb 18, 2023",2023-02-18
Death toll from Brazil rains hits 40; Lula calls for safer housing,https://www.reuters.com/world/americas/lula-visits-brazil-flood-hit-areas-death-toll-expected-climb-2023-02-20/,Reuters,"SAO SEBASTIAO, Brazil, Feb 20 (Reuters) - The death toll from devastating rainfall in southeastern Brazil rose to 40 on Monday, official figures showed,...","Feb 20, 2023",2023-02-20
Insight: Lula's Amazon pledge looks distant as Brazil battles deforestation,https://www.reuters.com/business/environment/lulas-amazon-pledge-looks-distant-brazil-battles-deforestation-2023-02-02/,Reuters,"Brazil's environmental enforcement agents set out in January on their first mission this year to combat illegal deforestation, with renewed energy after the...","Feb 2, 2023",2023-02-02
"Brazil's corn planting is not the slowest ever, but yield risks are elevated",https://www.reuters.com/markets/commodities/brazils-corn-planting-is-not-slowest-ever-yield-risks-are-elevated-2023-02-15/,Reuters,"NAPERVILLE, Ill., Feb 14 (Reuters) - Top soybean exporter Brazil is on the brink of also becoming the world's leading corn supplier, but farmers there have...","Feb 15, 2023",2023-02-15
Death toll from Brazil downpours rises to 46; more rain forecast,https://www.reuters.com/world/americas/death-toll-devastating-brazil-downpours-rises-44-2023-02-21/,Reuters,"The death toll from heavy rains that devastated coastal areas of Brazil's southeastern Sao Paulo state rose to 46 people on Tuesday, according to officials,...","Feb 21, 2023",2023-02-21
Brazil appoints Luiz Alberto Figueiredo as ambassador for climate change,https://www.reuters.com/world/americas/brazil-appoints-luiz-alberto-figueiredo-ambassador-climate-change-2023-02-17/,Reuters,"BRASILIA, Feb 17 (Reuters) - Brazil's government on Friday announced the appointment of former Foreign Relations Minister Luiz Alberto Figueiredo as...","Feb 17, 2023",2023-02-17
BTG Pactual joins Brazilian lenders hit by post-Americanas provisions,https://www.reuters.com/business/finance/btg-pactual-joins-brazilian-lenders-hit-by-post-americanas-provisions-2023-02-13/,Reuters,"Banco BTG Pactual SA on Monday became the latest Brazilian lender to be affected by bad credit provisions due to what it called a ""specific,...","Feb 13, 2023",2023-02-13
LGBT Brazilians compete in country's first drag king contest,https://www.reuters.com/world/americas/lgbt-brazilians-compete-countrys-first-drag-king-contest-2023-02-07/,Reuters,"King is taking part in Brazil's King of Kings competition, the first of its kind where 15 drag kings from around the country compete to win the title.","Feb 7, 2023",2023-02-07
Brazil's Cargill unveils $240 mln 'ESG Time Deposit' - statement,https://www.reuters.com/business/sustainable-business/brazils-cargill-unveils-240-mln-esg-time-deposit-statement-2023-02-06/,Reuters,"SAO PAULO, Feb 6 (Reuters) - The Brazilian unit of U.S. grain trader Cargill announced a $240 million time deposit that will be used to fund Environment,...","Feb 6, 2023",2023-02-06
Brazil's Lula cold-shoulders Germany's Scholz on Ukraine support,https://www.reuters.com/world/brazils-lula-cold-shoulders-germanys-scholz-ukraine-support-2023-01-31/,Reuters,"BRASILIA, Jan 30 (Reuters) - Brazilian President Luiz Inacio Lula da Silva on Monday said Moscow made a mistake invading Ukraine, but speaking alongside...","Jan 30, 2023",2023-01-30
Lula's changes at Brazil farm ministry draw criticism,https://www.reuters.com/world/americas/lulas-changes-brazil-farm-ministry-draw-cries-food-security-agency-2023-01-13/,Reuters,Changes by the new government of President Luiz Inacio Lula da Silva to a federal agency tasked with upholding the sanitary standards of Brazilian agricultural...,"Jan 13, 2023",2023-01-13
Exclusive: Brazil launches first anti-deforestation raids under Lula bid to protect Amazon,https://www.reuters.com/world/americas/first-brazil-logging-raids-under-lula-aim-curb-amazon-deforestation-2023-01-19/,Reuters,"URUARA, Brazil, Jan 19 (Reuters) - Brazilian environmental agents cut through the rainforest with machetes on Thursday in search of criminals in the first...","Jan 22, 2023",2023-01-22
Brazil's Congress re-elects leaders in victory for Lula,https://www.reuters.com/world/americas/brazil-senate-hold-leadership-vote-outcome-crucial-lula-government-2023-02-01/,Reuters,"BRASILIA, Feb 1 (Reuters) - Brazil's Congress on Wednesday re-elected the leaders of both chambers who were backed by leftist President Luiz Inacio Lula da...","Feb 1, 2023",2023-02-01
Explainer: What Brazil and Argentina's 'currency union' really means,https://www.reuters.com/world/americas/what-brazil-argentinas-currency-union-really-means-2023-01-23/,Reuters,"Brazil and Argentina sparked some excitement on Sunday over the possibility of a potential ""currency union"", though the two countries are unlikely to ditch...","Jan 23, 2023",2023-01-23
Brazil declares emergency over deaths of Yanomami children from malnutrition,https://www.reuters.com/world/americas/brazil-declares-emergency-over-deaths-yanomami-children-malnutrition-2023-01-22/,Reuters,"Brazil's ministry of health has declared a medical emergency in the Yanomami territory, the country's largest indigenous reservation bordering Venezuela,...","Jan 22, 2023",2023-01-22
"Brazil government acts against Bolsonaro backers, new protest fizzles",https://www.reuters.com/world/americas/lula-government-prepares-more-anti-democratic-protests-brazil-2023-01-11/,Reuters,Brazilian federal prosecutors on Wednesday requested the investigation of three congressional allies of former President Jair Bolsonaro for allegedly...,"Jan 12, 2023",2023-01-12
"Brazil exports to Arab nations hit 33-year high, agro products prevail",https://www.reuters.com/markets/commodities/brazil-exports-arab-nations-hit-33-year-high-agro-products-prevail-2023-01-19/,Reuters,"SAO PAULO, Jan 19 (Reuters) - Exports from Brazil to the 22 countries of the Arab League of nations generated record revenue of $17.7 billion in 2022,...","Jan 19, 2023",2023-01-19
Brazil court grants bankruptcy protection for retailer Americanas,https://www.reuters.com/business/retail-consumer/brazils-americanas-considering-filing-bankruptcy-2023-01-19/,Reuters,"A Rio de Janeiro court on Thursday accepted Brazilian retailer Americanas SA's bankruptcy protection request, days after the company disclosed nearly $4...","Jan 19, 2023",2023-01-19
Brazil's Lula removes soldiers from guarding presidential residence,https://www.reuters.com/world/americas/brazils-lula-removes-soldiers-guarding-presidential-residence-2023-01-17/,Reuters,"BRASILIA, Jan 17 (Reuters) - Brazilian President Luiz Inacio Lula da Silva has removed 40 troops guarding the presidential residence after expressing...","Jan 17, 2023",2023-01-17
Brazil Justice Moraes fines Telegram for not complying with court order,https://www.reuters.com/business/media-telecom/brazil-justice-moraes-fines-telegram-not-suspending-pro-bolsonaro-accounts-2023-01-25/,Reuters,"BRASILIA, Jan 25 (Reuters) - Brazil's Supreme Court Justice Alexandre de Moraes fined on Wednesday messaging app Telegram for failing to comply with a court...","Jan 25, 2023",2023-01-25
Brazil top court to investigate Bolsonaro role in Brasilia riots,https://www.reuters.com/world/americas/brazil-has-made-no-request-us-about-bolsonaro-torres-minister-2023-01-13/,Reuters,"BRASILIA, Jan 13 (Reuters) - Brazil's Supreme Court agreed on Friday to open an investigation into former President Jair Bolsonaro for allegedly encouraging...","Jan 13, 2023",2023-01-13
"BTG, Bradesco among most exposed to Brazilian retailer Americanas",https://www.reuters.com/business/retail-consumer/btg-bradesco-among-most-exposed-troubled-brazilian-retailer-americanas-2023-01-16/,Reuters,"Brazilian lenders BTG Pactual, Bradesco and Santander Brasil are among those most exposed to debt of Americanas SA , analysts' estimates showed on Monday,...","Jan 17, 2023",2023-01-17
"Brazil's Americanas could face up to $8 billion early debt charges after accounting scandal, court warns",https://www.reuters.com/business/retail-consumer/minority-shareholders-denounce-brazils-americanas-multi-billion-fraud-2023-01-13/,Reuters,"A Brazilian court said on Friday Americanas SA could be liable to repay up to 40 billion reais ($7.9 billion) in debt earlier than planned, if the retailer...","Jan 14, 2023",2023-01-14
"Brazil government does not plan to interfere in central bank, says minister",https://www.reuters.com/world/americas/brazil-government-does-not-plan-interfere-central-bank-says-minister-2023-01-19/,Reuters,"Jan 19 (Reuters) - Brazil's government does not intend to make changes to the country's central bank, Institutional Relations Minister Alexandre Padilha...","Jan 19, 2023",2023-01-19
Insight: Hundreds of Afghans risk 11-country trek to seek haven in United States,https://www.reuters.com/world/asia-pacific/hundreds-afghans-risk-11-country-trek-seek-haven-united-states-2023-02-01/,Reuters,Their journey starts with a humanitarian visa for Brazil: one of the few remaining exit routes for Afghans fleeing Taliban rule.,"Feb 1, 2023",2023-02-01
Lula confronts Brazil military's pro-Bolsonaro lean with carrot and stick,https://www.reuters.com/world/americas/lula-confronts-brazil-militarys-pro-bolsonaro-lean-with-carrot-stick-2023-01-23/,Reuters,"BRASILIA, Jan 23 (Reuters) - President Luiz Inacio Lula da Silva has taken a carrot-and-stick approach to asserting authority over Brazil's armed forces and...","Jan 23, 2023",2023-01-23
"Embattled U.S. Rep. George Santos was drag queen in Brazil pageants, associates say",https://www.reuters.com/world/us/embattled-us-rep-santos-was-drag-queen-brazil-pageants-say-associates-2023-01-19/,Reuters,"U.S. Representative George Santos competed as a drag queen in Brazilian beauty pageants 15 years ago, two acquaintances told Reuters on Wednesday, adding to...","Jan 19, 2023",2023-01-19
Brazil official says Yanomami region looks like 'concentration camp',https://www.reuters.com/world/americas/brazil-official-says-yanomami-region-looks-like-concentration-camp-2023-01-24/,Reuters,"Brazil's President Luiz Inacio Lula da Silva looks on as he visits the Yanomami Indigenous Health House (CASA Yanomami) in Boa Vista, Roraima state,...","Jan 24, 2023",2023-01-24
Brazil police raid governor's house over capital riots,https://www.reuters.com/world/americas/brazil-police-carry-out-raids-related-jan-8-brasilia-riots-2023-01-20/,Reuters,"BRASILIA, Jan 20 (Reuters) - Brazil's federal police on Friday raided the house of the suspended governor of Brasilia, Ibaneis Rocha,...","Jan 20, 2023",2023-01-20
"Evidence of 'genocide' among Brazil's indigenous Yanomami, says minister",https://www.reuters.com/world/americas/evidence-genocide-among-brazils-indigenous-yanomami-says-minister-2023-01-23/,Reuters,"BRASILIA, Jan 23 (Reuters) - Following reports of indigenous Yanomami children dying in Brazil of malnutrition and other diseases caused by illegal gold...","Jan 23, 2023",2023-01-23
Lula to purge Bolsonaro loyalists from Brazilian security forces after rampage,https://www.reuters.com/world/americas/lula-purge-bolsonaro-loyalists-brazilian-security-forces-after-rampage-2023-01-12/,Reuters,"BRASILIA, Jan 12 (Reuters) - Brazilian President Luiz Inacio Lula da Silva said on Thursday that security force members were complicit in letting an...","Jan 12, 2023",2023-01-12
Brazil's economy to stay weak amid doubts over Lula's spending push,https://www.reuters.com/markets/emerging/brazils-economy-stay-weak-amid-doubts-over-lulas-spending-push-2023-01-25/,Reuters,Brazil's slowing economy will likely remain weak in 2023 as a planned spending drive by newly-elected President Luiz Inacio Lula da Silva risks keeping...,"Jan 25, 2023",2023-01-25
U.S. comes closer to losing corn export crown to Brazil,https://www.reuters.com/markets/commodities/us-comes-closer-losing-corn-export-crown-brazil-2023-01-18/,Reuters,"U.S. corn exports usually begin increasing in January as soybean shipments ease, but that upward trend has yet to emerge, largely due to poor overseas...","Jan 18, 2023",2023-01-18
Brazil's Americanas files for Chapter 15 bankruptcy in U.S.,https://www.reuters.com/markets/deals/brazils-americanas-files-chapter-15-bankruptcy-us-2023-01-25/,Reuters,"Brazilian retailer Americanas SA filed for Chapter 15 bankruptcy in the United States, a court filing showed on Wednesday.","Jan 25, 2023",2023-01-25
Brazil's Unigel to invest up to $1.5 billion in 'green hydrogen' production,https://www.reuters.com/business/sustainable-business/brazils-unigel-invest-up-15-billion-green-hydrogen-production-2023-01-18/,Reuters,"SAO PAULO, Jan 18 (Reuters) - Brazilian chemical maker Unigel said on Wednesday it will invest up to $1.5 billion in its complex in the state of Bahia to...","Jan 18, 2023",2023-01-18
Nutrien's Brazil unit to invest in fertilizer blending facility,https://www.reuters.com/markets/deals/nutriens-brazil-unit-invest-fertilizer-blending-facility-2023-01-20/,Reuters,The Brazilian arm of Canada's Nutrien will shortly announce details regarding a new fertilizer blending unit to be built in the state of Sao Paulo as the...,"Jan 20, 2023",2023-01-20
"Brazil's central govt posts 54.1 bln reais surplus in 2022, first in 9 years",https://www.reuters.com/markets/emerging/brazils-central-govt-posts-541-bln-reais-surplus-2022-first-9-years-2023-01-27/,Reuters,"BRASILIA, Jan 27 (Reuters) - Brazil's central government reported its first primary budget surplus in nine years, driven by record revenues, but which does...","Jan 27, 2023",2023-01-27
Supporters of Brazil's Bolsonaro engage in post-election unrest,https://www.reuters.com/world/americas/supporters-brazils-bolsonaro-engage-post-election-unrest-2023-01-09/,Reuters,"Jan 8 (Reuters) - Below is a timeline of the key events leading up to the Jan. 8 invasion of Brazil's Supreme Court, Congress and presidential palace by...","Jan 8, 2023",2023-01-08
Brazil's Bolsonaro faces legal risks after losing immunity,https://www.reuters.com/world/americas/brazils-bolsonaro-faces-legal-risks-after-losing-immunity-2023-01-04/,Reuters,"BRASILIA, Jan 4 (Reuters) - Former Brazilian President Jair Bolsonaro's loss of broad protections from prosecution when he stepped down on Sunday leaves him...","Jan 4, 2023",2023-01-04
"Bolsonaro backers ransack Brazil presidential palace, Congress, Supreme Court",https://www.reuters.com/world/americas/bolsonaro-supporters-invade-congress-presidential-palace-brasilia-2023-01-08/,Reuters,"BRASILIA, Jan 8 (Reuters) - Supporters of Brazil's far-right former President Jair Bolsonaro invaded and defaced the country's Congress, presidential palace...","Jan 8, 2023",2023-01-08
"Lula takes over in Brazil, slams Bolsonaro's anti-democratic threats",https://www.reuters.com/world/americas/lula-returns-office-troubled-divided-brazil-2023-01-01/,Reuters,"BRASILIA, Jan 1 (Reuters) - Luiz Inacio Lula da Silva was sworn in as Brazil's president on Sunday, delivering a searing indictment of far-right former...","Jan 1, 2023",2023-01-01
Brazil acting president hits out at 'silent' Bolsonaro in New Year speech,https://www.reuters.com/world/americas/brazil-acting-president-hits-out-silent-bolsonaro-new-year-speech-2023-01-01/,Reuters,"SAO PAULO, Dec 31 (Reuters) - Brazil's acting president, Hamilton Mourao, on Saturday criticized outgoing far-right leader Jair Bolsonaro for allowing...","Jan 1, 2023",2023-01-01
Norway says fund to reduce Amazon deforestation in Brazil back in business,https://www.reuters.com/business/environment/norway-says-fund-reduce-amazon-deforestation-brazil-back-business-2023-01-04/,Reuters,"Norway, the major donor to the Amazon Fund, said the initiative for backing forest protection had been re-activated now that Brazilian President Luiz Inacio...","Jan 3, 2023",2023-01-03
"Brazil election-denier 'terrorists' threaten Lula's inauguration, new minister says",https://www.reuters.com/world/americas/brazil-election-denier-camps-incubators-terrorism-new-minister-says-2022-12-25/,Reuters,"RIO DE JANEIRO, Dec 25 (Reuters) - Election-denying protesters camping outside Brazilian army bases have become ""incubators of terrorism,"" Brazil's incoming...","Dec 25, 2022",2022-12-25
Brazil to play lead role on climate change policy -environment minister,https://www.reuters.com/world/americas/brazil-environment-minister-silva-create-new-climate-post-by-march-2023-01-04/,Reuters,"BRASILIA, Jan 4 (Reuters) - Brazil will not shy away from playing a leading role in addressing climate change and the impending emergency the world is...","Jan 4, 2023",2023-01-04
Brazil arrests four people for alleged coup attempt in Bolsonaro riots,https://www.reuters.com/world/americas/brazil-arrests-four-people-alleged-coup-attempt-bolsonaro-riots-2022-12-29/,Reuters,"BRASILIA, Dec 29 (Reuters) - Brazilian police said they had arrested at least four people and carried out nationwide raids on Thursday in investigations...","Dec 29, 2022",2022-12-29
"Brazil's Bolsonaro lands in Florida, avoiding Lula handover",https://www.reuters.com/world/americas/brazils-bolsonaro-says-no-justification-attempted-terrorist-act-capital-2022-12-30/,Reuters,"BRASILIA, Dec 30 (Reuters) - Outgoing Brazilian President Jair Bolsonaro landed in Florida on Friday, after delivering a teary message to his supporters...","Dec 31, 2022",2022-12-31
Pressure mounts on Biden over Bolsonaro's Florida stay after Brasilia riots,https://www.reuters.com/world/americas/bolsonaros-florida-stay-puts-ball-bidens-court-after-brasilia-riots-2023-01-09/,Reuters,"RIO DE JANEIRO, Jan 9 (Reuters) - The United States has a Jair Bolsonaro problem. The far-right former Brazilian president flew to Florida two days before...","Jan 9, 2023",2023-01-09
"Bolsonaro in Florida hospital; 1,500 supporters detained after Brasilia riots",https://www.reuters.com/world/americas/brazil-investigates-who-led-anti-democratic-riots-capital-2023-01-09/,Reuters,Far-right former Brazilian President Jair Bolsonaro was admitted to a hospital in Florida on Monday with stomach pains as 1500 of his supporters were...,"Jan 10, 2023",2023-01-10
Bolsonaro party boss says violent Brasilia protesters will be expelled,https://www.reuters.com/world/americas/bolsonaro-party-boss-says-violent-brasilia-protesters-will-be-expelled-2023-01-11/,Reuters,"Valdemar Costa Neto, president of the right-wing Liberal Party, said his party, the largest in Brazil's Congress, condemned the rampage on Sunday.","Jan 11, 2023",2023-01-11
Brazil markets tumble on Lula's first full day in office,https://www.reuters.com/world/americas/brazil-markets-fall-after-lula-takes-office-vowing-end-poverty-2023-01-02/,Reuters,"BRASILIA, Jan 2 (Reuters) - Brazilian markets delivered a withering verdict on leftist President Luiz Inacio Lula da Silva's first full day in office on...","Jan 2, 2023",2023-01-02
Insight: 'Coup-mongering' Bolsonarista's battle cry reveals a radicalized Brazil,https://www.reuters.com/world/americas/coup-mongering-bolsonaristas-battle-cry-reveals-radicalized-brazil-2022-12-28/,Reuters,"RIO DE JANEIRO, Dec 28 (Reuters) - Nearly two weeks after Luiz Inacio Lula da Silva defeated far-right President Jair Bolsonaro in Brazil's most fraught...","Dec 28, 2022",2022-12-28
"Bolsonaro did not seek Italian citizenship, Rome says after Brazil violence",https://www.reuters.com/world/europe/bolsonaro-did-not-seek-italian-citizenship-rome-says-after-brazil-violence-2023-01-10/,Reuters,"ROME, Jan 10 (Reuters) - Former Brazilian President Jair Bolsonaro has not requested Italian citizenship and probably would not get it even if he applied,...","Jan 10, 2023",2023-01-10
"Investors see Brazil's polarization, fiscal plans as key risks after protests",https://www.reuters.com/world/americas/investors-see-brazils-polarization-fiscal-plans-key-risks-after-protests-2023-01-10/,Reuters,"LONDON/NEW YORK, Jan 10 (Reuters) - The hordes of supporters of Brazil's former president Jair Bolsonaro that invaded top government buildings in the...","Jan 9, 2023",2023-01-09
Brazil's Petrobras to play leading role on refinery expansion -new energy minister,https://www.reuters.com/business/energy/brazils-petrobras-will-play-leading-role-expand-refineries-says-new-energy-2023-01-02/,Reuters,"RIO DE JANEIRO, Jan 2 (Reuters) - Brazil's new mines and energy minister Alexandre Silveira said on Monday that state-run oil company Petrobras (PETR4.","Jan 2, 2023",2023-01-02
Brazil's BRF signs $111 million leniency deal after graft accusations,https://www.reuters.com/business/brazils-brf-signs-111-million-leniency-deal-after-graft-accusations-2022-12-29/,Reuters,Brazilian food processor BRF SA on Wednesday signed a leniency agreement with local authorities over payments it must make to the South American country's...,"Dec 28, 2022",2022-12-28
